SMILES,LogS
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.6768
CC(O)CNCCN,0.9275
CC(C)CCOC(C)=O,-1.8135
OC(=O)CSCC(O)=O,0.4255
CCCCCCCC=O,-2.3598
CCCCOCCOCCOC(C)=O,-0.8188
CCCCCCCCCC,-6.4372
CCCCCCCCCCCCN,-3.3759
C[As](O)(O)=O,0.2622
[Cl-].OC[P+](CO)(CO)CO,0.322
CC(C)(N)CO,1.0499
FC(F)(Br)C(F)(F)Br,-4.9376
CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-1.4207
CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-2.1672
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-2.8726
NC(=O)OC1(CCCCC1)C#C,-1.8253
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4.9405
CCO[P](=O)(OCC)SCCSCC,-2.1112
CC1(C)CC(=O)CC(=O)C1,-1.5276
CCCC1OC1(CC)C(N)=O,-1.1745
NC(=O)NO,1.1189
CC(=O)C(O)=O,1.0552
CN1C(=O)OC(C)(C)C1=O,-0.4568
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.9501
[Ag+].CC([O-])C(O)=O,-0.4702
BrN1C(=O)CCC1=O,-1.0831
ClN1C(=O)CCC1=O,-0.9702
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.2929
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-3.1393
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.4213
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.0977
Oc1ccc(Cl)c2cccnc12,-3.9756
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-4.2492
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.1926
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633
Oc1cc(O)c2ccccc2c1,-1.9493
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-5.569
OC(=O)CCCc1c[nH]c2ccccc12,-2.9101
Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801
OC(=O)c1cc(I)cc(I)c1O,-3.307
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-4.1077
Nc1ccc(cc1)c2ccc(Cl)cc2,-4.6383
N(N=Nc1ccccc1)c2ccccc2,-2.596
CCOc1ccc(cc1N)[N+]([O-])=O,-3.2113
Cc1cc(C)c(N)cc1C,-1.9549
[H+].[Cl-].NC(CCC(O)=O)C(O)=O,0.3159
CCCCOC(=O)C(C)O,-0.5629
NNc1cccc(c1)[S](O)(=O)=O,-0.8275
NCc1ccc(cc1)[S](N)(=O)=O,0.321
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547
OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101
Oc1ccc(C=O)cc1O,-1.3402
NC(Cc1sccc1)C(O)=O,-0.8356
CC[NH+](CCO)CCO,0.8755
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-2.6359
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2.8578
C(CNCc1ccccc1)NCc2ccccc2,-1.7865
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-1.0991
COc1ccc(CC=C)cc1,-2.9209
OC(=O)CCC1CCCC1,-1.7691
CCCCOC(=O)CCC(=O)OCCCC,-3.0006
CCOC(=O)\C=C/C(=O)OCC,-1.0899
CCOC(=O)CCCCC(=O)OCC,-1.6795
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6637
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.6249
OC(=O)CCI,-0.43
OC(=O)CC(O)=O,0.8652
O=C1CSC(=S)N1,-1.7723
O=C1NC(=S)NC=C1,-2.2573
O=C1NC=CC=C1,1.0218
CC(=O)NCCO,0.9867
NC(=S)NNC(N)=S,-1.7965
[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S,-0.1078
[H+].[H+].[Cl-].[Cl-].C1CNCCN1,0.4112
CCCCCCOC(C)=O,-2.451
CCCCCCNCCCCCC,-3.1574
CCCCOCCOCCOCCO,0.6855
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,0.1528
OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611
[Na+].[Na+].C[As]([O-])([O-])=O,0.3711
OC(=O)CF,1.1077
CC(O)C(N)C(O)=O,0.067
O[C@@H]([C@H](O)C(O)=O)C(O)=O,0.8236
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-0.8186
[nH]1c2ccccc2nc1c3cscn3,-3.6048
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601
OC(=O)c1cc(O)c(O)c(O)c1,-1.1552
CCOc1ccc(NC(N)=O)cc1,-2.173
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0.0914
[K+].[C-]#N,1.0436
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,0.5433
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-1.4832
ClCCNC(=O)N(CCCl)N=O,-1.7285
C1COC2(C1)CCCO2,-0.1078
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806
C1c2cccc3ccc4cccc1c4c23,-5.2379
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-8.2259
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.4989
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786
N1c2ccccc2Sc3ccc4ccccc4c13,-5.8957
N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447
c1ccc2c(c1)cnc3ccccc23,-2.7763
[nH]1nc2cncnc2n1,-0.2319
C1CN2CCN1CC2,0.6033
o1cccn1,0.3827
c1ccnnc1,1.0964
c1cncnc1,1.0964
C1CCCCCC1,-3.5149
CCO[P](=S)(OCC)Oc1cnccn1,-2.338
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233
CCO[P](=S)(OCC)OCCSCC,-3.634
C1OC1C2CO2,1.065
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281
CC[S](=O)CCS[P](=O)(OC)OC,0.6086
NN,1.4942
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-3.3187
CCC(C)(OC(N)=O)C#C,-0.9456
[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0.3984
FC(F)(F)C(Cl)Cl,-1.8623
CCO[P](=O)(OCC)O\C=C\Cl,-1.3316
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.5057
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.0604
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469
CCC(C)C(N)C(O)=O,-0.5033
OC(=O)c1cc(Cl)ccc1O,-1.237
Fc1cccc2ccccc12,-3.4527
CC(=O)Nc1ccc(F)cc1C,-1.3593
CC(=O)Nc1ccc(C)cc1F,-1.7403
Fc1cc(F)c(F)cc1F,-2.3757
CCCC[C@H](N)C(O)=O,-1.0387
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-0.9473
CC(C)CC(N)C(O)=O,-1.0456
C[P](F)(=O)OC1CCCCC1,-1.6875
Fc1ccccc1CCl,-2.541
Fc1ccccc1Cl,-2.4157
Fc1ccc(I)cc1,-3.1257
CCF,-1.3477
Cn1cncc1C[C@H](N)C(O)=O,0.0727
F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,-1.4438
OCCF,1.1934
CC(C)N[P](F)(=O)NC(C)C,-0.3574
CC(O)C(F)(F)F,0.3094
FC(F)(F)C(F)(Cl)Cl,-3.0961
OC(=O)C(F)F,1.0176
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843
CCCc1cc(F)ccc1O,-1.887
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852
OC(=O)c1ccccc1C(F)(F)F,-1.5978
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-5.6576
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208
CC[C@H](C)[C@@H](N)C(O)=O,-0.7875
OC(=O)Cc1cc(O)ccc1O,0.7037
Nc1ncc2[nH]cnc2n1,-1.21
OC1CCOC1,1.055
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.5809
Fc1cccc(CCl)c1,-2.5436
CCC[C@H]1CCCCN1,-0.8493
COCC(F)F,-0.2836
NC(N)=NC#N,-0.3087
Nc1cccnc1,1.0263
NC(=O)NCC(O)=O,-0.5809
NC(=O)NCCC(O)=O,-0.8014
CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,-3.1825
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706
CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-1.3269
OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-1.9657
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,-5.0097
ClCC[S](=O)(=O)CCCl,-1.5031
CN=C(N)N,-1.6135
Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2.805
CC(=O)C1CC(CC(O)=O)C1(C)C,-0.5752
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.6402
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-5.2795
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174
[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-0.8462
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,0.0119
Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566
Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2.2840000000000003
C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.1577
CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-0.0173
CN1C(=O)N(C)c2nncnc2C1=O,-1.9849
COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-4.3087
CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083
CC1CCC2C(C)C(=O)OCC12,-1.9249
O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2.106
CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2,0.6484
O=C1NC(=O)c2nccnc2N1,-2.1183
CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608
O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-0.1739
CC(C)c1ccc(C)c2ccc(C)c2c1,-5.4752
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.7418
O=C1NC=Cc2ccccc12,-2.4842
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,-3.0585
NC1=NC(=O)C2=C(N1)NC(=O)C(=O)N2,-5.1655
OC(=O)C(=C)c1ccccc1,-2.0568
C[C@H](N)[C@@H](O)c1ccccc1,-0.8786
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,0.4433
OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2.5113
C1CC[C@H](NC1)c2cccnc2,0.7898
OCc1cc(O)ccc1O,0.8534
O=Nc1ccc(NNC(=O)c2ccccc2)cc1,-4.6835
O=C(NN\C=C/1C=CC=CC1=O)c2ccncc2,-3.6835
C1Cc2ccccc2N1,-1.0427
C\C=C(/C)C=O,-0.527
CC1OCCO1,0.8789
O=C1CC2CCC1C2,-1.7565
OC(O)=C1OC(=CC(=O)C1=O)C(O)=O,-1.3769999999999998
COc1cc(ccc1O)C(C)=O,-1.5216
CCC[C@@H](N)C(O)=O,-0.0687
C\C(=C\C(O)=O)C(O)=O,0.7795
CC(C)c1ccc(C)c(O)c1,-2.0798
CC1CC(CC(C)(C)N1)OC(=O)c2ccccc2,-1.922
OC(=O)C(=O)Nc1ccccc1,-1.3019
ClCCC(=O)NCc1ccccc1,-3.2959
NC(=O)NC(=O)C=CC(O)=O,-1.9202
CCOC(=S)SSC(=S)OCC,-4.9432
C1COC1,1.236
C\C=C/C(O)=O,1.065
Nc1ccncc1,-0.0529
Nc1ccccn1,0.9757
C1CSCCS1,-1.6029
OC(=O)CCCCCCC(O)=O,-1.1673
ClCCSCCCl,-2.3666
OC(=O)\C=C/C=C\C(O)=O,-2.8516
IC#N,-0.6333
CC(C)(C)Br,-2.3586
CC1(C)C2CCC1(C)C(O)C2,-2.3202
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-5.5111
[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,-2.3381
CN1CC[C@]23[C@H]4Oc5c(OCCN6CCOCC6)ccc(C[C@@H]1C2C=C[C@@H]4O)c35,-1.2994
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.1562
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C,-7.3166
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.3962
CCCO[P](=O)(OCCC)OCCC,-1.5412
CC(C)=CCl,-1.9569
CC(=C)CO,0.4298
CCC(C)S,-1.8346
CC(=C)C(C)=C,-2.4014
CC(O)C(C)=O,1.055
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3.7959
CC12CC[C@H](O)CC1CCC3C4CCC(=O)C4(C)CC(O)C23,-3.5932
CC(O)(C(O)=O)c1ccccc1,-0.8949
CC(C(O)=O)C(O)=O,0.7597
CC(C)C(N)C(O)=O,-0.1971
COc1cc(cc(OC)c1OC)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-4.5035
Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,-3.8226
COc1ccc(C=O)c(C(O)=O)c1OC,-1.9247
CN(C)C(=O)C(=O)N(N(C)C(C)=O)c1ccccc1,-0.5345
Oc1c(Br)cc(Br)c2cccnc12,-4.1938
CCC1CN2CCC1CC2C(O)c3ccnc4ccc(OC)cc34,-3.0514
O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1,0.5402
CC(C)NCC(O)COc1cccc2ccccc12,-3.6202
NC(Cc1[nH]nc2ccccc12)C(O)=O,-1.4091
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-0.3225
[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,0.4321
[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,-0.1798
OC(=O)c1sccc1,-1.2327
CC(C)c1ccccc1C,-3.7606
Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O,-3.5214
CC(=O)c1ccc(O)c(O)c1O,-2.0216
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-1.0003
OC(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O,-1.5005
CC(C)C(CC=C)C(=O)NC(N)=O,-2.7469
Oc1c2ccccc2cc3ccccc13,-4.7329
C=C(c1ccccc1)c2ccccc2,-4.4363
ONC1=C(CCCCC1)N=O,-1.4249
COc1ccc2C=CC(=O)Oc2c1,-3.1221
COc1ccccc1OCC(O)COC(N)=O,-1.5251
[Na+].[O-]C(=O)c1ccccc1,0.5864
[H+].[Cl-].Nc1ccc(N=Nc2ccccc2)c(N)c1,-4.0947
CCOC(=O)COc1ccc(Cl)cc1Cl,-3.3503
CCCCCc1ccc(O)cc1O,-1.9548
CCN(CC)C(=O)CC(C)C,-0.5946
CN1CSC(=S)N(C)C1,-1.7331
OC(CI)CI,-1.3971
CNC(=S)NC,0.9823
COC(C)OC,1.0452
CCCCC(C(O)=O)C(O)=O,0.4369
CC(C)c1cccc(C)c1,-3.4994
CN(C)c1cc(C)nc(Cl)n1,-1.2615
OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,-2.8092
CCc1ccncc1,-0.0006
ClN=C1C=C(Br)C(=O)C(=C1)Br,-3.7068
CN[C@@H](Cc1ccc(O)cc1)C(O)=O,-2.1325
CCN(CCCl)CCCl,-3.0265
CCCCOC(=O)/C=C/c1ccccc1,-1.6112
COCc1ccccc1,-1.6098
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-4.593999999999999
OC(=O)/C=C/c1occc1,-1.8392
CCCCC(=O)OCC,-1.7706
CCC(=O)OCC(C)C,-1.8841
COC1CC1,-0.1176
Br\C=C/Br,-1.3195
OCCBr,0.9032
CCOC,-0.0799
CNNC,1.2211
CC(C)CC(C)(C)C,-4.6704
CC(=O)OC(C)(C)C,-1.1443
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.9407
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.3387
Cl/C=C/[As](Cl)Cl,-2.6177
CCCC(Cl)Cl,-2.4036
[Ba++].[O-]C=O.[O-]C=O,-0.0557
CC(N)CC(O)=O,0.9867
CC(=O)CC(O)=O,0.991
NC(=S)NC(N)=S,-1.6996
CC1=CC(=O)CC(=O)O1,-1.1185
ClC1CCCCC1,-2.3752
NC(CCCC(O)=O)C(O)=O,-1.8648
CC(C)COC=O,-1.0006
CCCCI,-2.9587
ClCOCCl,-0.7181
C1C=CC=C1,-1.565
NC(N)=NCC[S](O)(=O)=O,-0.6321
CC(C)CO[N+]([O-])=O,-1.9521
CCCCCCl,-2.7324
[Ba++].CC([O-])=O.CC([O-])=O,0.1948
CC(C)CCOC(N)=O,-1.4403
CC(C)CCO[N+]([O-])=O,-2.4809
[Sr++].CC([O-])=O.CC([O-])=O,0.1446
N#CCCCC#N,1.0263
CCCCCCCCCCCCCCCC,-8.4007
Nc1ccc(cc1)[S](=O)(=O)Nc2ccc(cc2)[S](N)(=O)=O,-2.7592
COC(=O)C(C)O,0.9825
C=C1CCOC1=O,0.1844
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.3465
CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,-3.4264
CC(C)c1ccc(C)c(C(O)=O)c1O,-3.2883
CN1C(=O)C=C(N)N(CC(C)=C)C1=O,-0.9895
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,-0.4018
Oc1ccc2ccccc2c1[N+]([O-])=O,-2.9758
Cc1c(Cl)cc(Cl)c(O)c1Cl,-3.2761
CN1C2CCCC1CC(=O)C2,0.4167
NNC(=O)c1cccnc1,-0.1372
CCCOc1ccc(cc1N)[N+]([O-])=O,-3.1592
COC(=O)C(=O)OC,-0.2919
C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,-1.3247
OC(=O)\C=C/C(=O)Nc1ccccc1,-2.2815
[O-][N+](=O)c1oc(cc1)\C=N\N2CCNC2=O,-3.3572
N[C@H](Cc1ccc(O)cc1)C(O)=O,-2.6049
NC(Cc1ccc(O)cc1)C(O)=O,-2.6561
[Zn++].CCCCC([O-])=O.CCCCC([O-])=O,-1.2722
OCC1CO1,1.1303
O=C1NC=CC=N1,0.6749
CCCOC,-0.3857
CCCC(=O)OCC(O)CO,-1.335
[Zn++].CC([O-])=O.CC([O-])=O,0.2179
C=CCOCC=C,-0.0206
[Zn++].[O-]C=O.[O-]C=O,-0.4755
BrC(Br)(Br)Br,-3.1404
C[S](F)(=O)=O,-0.5145
CC(C)(O)CCl,0.1602
[O-][N+](=O)C(Br)([N+]([O-])=O)[N+]([O-])=O,-1.7705
CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35,-2.7894
CCC(C)(C)CC,-4.2286
CCO[P](=S)(OCC)SCS[P](=S)(OCC)OCC,-5.2838
CC(C)C=C,-2.732
CCC(C)=C,-2.7307
CC(=C)CCl,-1.8108
C\C(Cl)=C\Cl,-1.6138
CC(O)C(C)Cl,-0.2122
C1O[C@@H]1[C@H]2CO2,1.065
CCC(C)C(C)(C)C,-4.6776
CCC(C)C(C)C,-4.2808
CCC(C)C(C)O,-0.7216
CCC(C)C(C)=O,-0.6805
CCC(O)C(C)C,-0.7062
CCC(=O)C(C)C,-0.8106
NCC(O)C(O)=O,-0.8229
CC(C)C(Br)C(O)=O,-1.103
CC(C)C(C)C(C)C,-4.6961
CC(C)C(=O)C(C)C,-1.3018
CC(N)C(O)C(O)=O,-0.3535
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)Cc4c(O)c5OCOc5cc24,-4.1254
COc1ccc2COC(=O)c2c1OC,-1.8903
OC(=O)c1[nH]cnc1C(O)=O,-2.4944
OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O,0.1076
COCOC(=O)c1ccccc1O,-2.3
OC(=O)C1CCNCC1C(O)=O,-0.5395
Nc1cccc2nc3ccccc3cc12,-4.2219999999999995
OC(C(O)c1ccccc1)c2ccccc2,-1.933
CCc1cccc(CC)c1N,-2.3478
Brc1ccc2ccccc2c1,-4.4001
Oc1cnc2ccccc2c1,-2.3925
[O-]c1ccc2ccc[nH+]c2c1,-2.5038
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-4.4112
C1N[C@@H](CC=C1)c2cccnc2,0.7953
c1ccc(nc1)c2cccnc2,-0.5916
S=C1Nc2cncnc2N1,-2.5243
[K+].[K+].[O-]C(=O)C([O-])=O,0.1773
CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,-4.8179
C[C@H](NC(N)=O)C(O)=O,-0.7845
CC(C)(C)c1cccc(O)c1,-1.8614
[O-][N+](=O)c1cccc(Br)c1,-1.3054
OC(=O)C\C(=C/C(O)=O)C(O)=O,0.3612
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.2872
OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,0.4656
Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,-1.663
OC(=O)c1ccc(C(O)=O)c(Br)c1,-2.1339
OCc1ccncc1,0.9621
NC(=O)OC(CCl)CCl,-1.3605
Cc1cccc(CO)c1,-0.3879999999999999
OC(=O)COc1cc(Cl)cc(Cl)c1,-2.3617
OC(=O)COc1cccc(Cl)c1,-2.1954
c1ccc(cc1)\C=C\c2ccccc2,-5.7905
OCc1ccc(CO)cc1,-0.3861
CCCC(C)CC,-4.3063
CCCC(=O)CC,-0.8334
CCCCC(C)CC,-5.1591
CC1CCC(C)CC1,-4.4657
CCCCOC(=O)CC,-1.9385
I\C=C/I,-2.7813
[K+].[O-]C=O,0.9288
CCCC(C)(C)C,-4.3575
CCCC(C)(C)O,-0.4988
[Cl-].CC(C[N+](C)(C)C)OC(N)=O,0.5021
CCCCC(C)(C)C,-5.7568
NC(N)=NC(N)=O.NC(N)=NC(N)=O.O[S](O)(=O)=O,-0.7814
CC1CCCC(=O)C1,-1.8738
CC1=CCCCC1,-3.2671
CCCCC(C)C,-4.5961
CC(=O)OCC=C,-0.5534
C/C=C/CCl,-1.9569
CCCC\C=C\C,-3.816
CCCCOC=O,-1.1307
FCCl,-0.8202
C[Se]C,-0.6502
NC(=O)C(Br)(Br)Br,-1.2668
