SMILES,LogS
CN(C)CC\C=C/1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2,-5.87
N[S](=O)(=O)C1=CC2=C(CC(O)C[S]2(=O)=O)S1,-1.59
CCCCC(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3,-4.68
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CC(O)C2,-1.54
N[S](=O)(=O)C1=CC2=C(S1)C(=O)CC[S]2(=O)=O,-3.67
N[S](=O)(=O)C1=CC2=C(S1)C(O)CC[S]2(=O)=O,-1.28
CCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-3.72
N[S](=O)(=O)C1=CC2=C(S1)[S](=O)(=O)CCC2=O,-3.02
CC1(O)CC(C2=CC=CC=C2)C3=C(O1)C4=C(OC3=O)C=CC=C4,-4.74
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)CC3=CC=CS3)C2=O)C(O)=O,-2.94
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,-1.27
ClC1=CC(=C(Cl)C(=C1Cl)Cl)C2=CC(=C(Cl)C(=C2Cl)Cl)Cl,-9.16
CCCCCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C,-3.18
CCO/N=C(OC(=O)C1=CC=CC=C1)/C2=C(OC)C(=CC=C2OC)Cl,-4.08
CC1COC2=C(N3CCN(C)CC3)C(=CC4=C2N1C=C(C(O)=O)C4=O)F,-1.27
COC1=CC2=C(C=C1OC)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N,-1.8
CCN1C(=C(N=NC2=C(C=C(Cl)C=C2)[N+]([O-])=O)C(=C(C#N)C1=O)C)O,-6.69
COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,-4.37
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)C2=C(Cl)C(=CC(=C2Cl)Cl)Cl,-9.38
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,-2.2
CC1=C(NC(=O)C2=CC(=C(Cl)C=C2O)[S](N)(=O)=O)C(=CC=C1)C,-3.9
CC(=O)NC1=C(N[S](=O)(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=NC=C1,-3.39
CCCCCN1C(=O)CCC(N2C(=O)C3=C(C=CC=C3)C2=O)C1=O,-4.7
CC1=CN(C2CC(N=[N+]=[N-])C(COC(=O)C3=CC=NC=C3)O2)C(=O)NC1=O,-2.72
COC1=CC=C2C(=CC1=O)C(CCC3=C2C(=C(OC)C(=C3)OC)OC)NC(C)=O,-0.94
CC1=NN=C2CN=C(C3=CC=CC=C3)C4=C(C=CC(=C4)Cl)[N]12,-3.6
C1=CC2=C3C(=C1)C=CC=C3C4=CC=CC5=CC=CC2=C45,-8.7
C1=CC2=C3C=CC=C4C=CC5=CC=CC(=C2C=C1)C5=C34,-7.66
COC1=CC2=C(N)N=C(N=C2C(=C1OC)OC)N3CCN(CC3)C(=O)OCC(C)(C)O,-3.64
COC1=C2C(=O)C3=C(C=CC=C3)N(C)C2=C4C=CC(C)(C)OC4=C1,-5.21
ClC1=C(Cl)C(=C(Cl)C(=C1)C2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)Cl,-9.62
O=[P](OC1=CC=CC=C1)(OC2=CC=CC=C2)OC3=CC=CC=C3,-5.66
CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC4CCCCN4C)C=C1,-5.82
CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(S2)C=C(Cl)C=C3)C=C1,-5.67
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=C(C=CC(=C4)Cl)[N]12,-4.08
COC1=CC2=C(C=C1OC)C3C(CO2)OC4=C(C=CC5=C4CC(O5)C(C)=C)C3=O,-4.47
CN1C(CCl)NC2=C(C=C(C(=C2)Cl)[S](N)(=O)=O)[S]1(=O)=O,-3.78
CC(OC1=CC=C(OC2=NC3=C(C=C(Cl)C=C3)N=C2)C=C1)C(=O)OC4CCCO4,-5.02
N[S](=O)(=O)C1=C(Cl)C=C2NC(N[S](=O)(=O)C2=C1)C(Cl)Cl,-3.18
CCOC(=O)C1=CC=CC=C1[S](=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)Cl,-4.58
CN1C(=C(O)C2=C(C=CC=C2)[S]1(=O)=O)C(=O)NC3=CC=CC=N3,-4.5
CC1=CC=C(C=C1)C2=CC(=N[N]2C3=CC=C(C=C3)[S](N)(=O)=O)C(F)(F)F,-4.74
CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=O)C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)C3(C)O,-3.15
OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC4=C1C=CC=C4,-4.27
CN1C(=C(O)C2=CC=CC=C2[S]1(=O)=O)C(=O)NC3=NC=C(C)S3,-1.92
CC(C)(C)C1=CC(=CC(=C1SC(C)(C)SC2=C(C=C(O)C=C2C(C)(C)C)C(C)(C)C)C(C)(C)C)O,-8.17
CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN4CCOCC4)C=C1,-3.9
FC1=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=CC(=C1)OC3=CC=C(C=C3Cl)C(F)(F)F,-8.09
COC(=O)C1=CC=C(N=C1[S](=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC)C(F)(F)F,-3.89
CN(CC1=NC2=C(N=C1)N=C(N)N=C2N)C3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O,-4.0
C1=CC2=C3C4=C1C=CC5=C4C6=C(C=C5)C=CC7=C6C3=C(C=C2)C=C7,-8.83
COC1=C(C=C(NC(C)=O)C(=C1)N=NC2=C(Br)C=C(C=C2[N+]([O-])=O)[N+]([O-])=O)N(CCC#N)CC=C,-8.9
COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4O)C6=C2C=C7OCOC7=C6,-3.47
CCC1NC(=O)C(C(O)C(C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,-4.64
N#CCC#N,0.25
C[S](C)(=O)=O,0.2
OC1=CC=C(F)C=C1,-0.21
CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-3.81
O=C1C=CC(=O)C=C1,-0.89
CCC(Br)(CC)C(=O)NC(N)=O,-2.68
OC1=CC(=CC=C1)Cl,-0.71
CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-1.96
CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,-2.08
OC(=O)C1C2CCC(O2)C1C(O)=O,-0.27
CCOC1=CC=C(O)C=C1,-1.29
CC1=NC=C([NH]1)[N+]([O-])=O,-1.63
CCC(CC)(C(=O)NC(N)=O)C(=O)OC(C)C,-2.77
CCC(CC)(C(=O)NC(N)=O)C(=O)OCOC,-2.17
NC(=S)C1=CC=CC=C1,-1.92
ClCCN(N=O)C(=O)NC1CCCCC1,-3.37
COC(=O)C(CC=C)(CC=C)C(=O)NC(N)=O,-2.17
CC1=C(Cl)C(=CC(=C1)O)C,-2.67
OCNC(=O)C1=CC=CC=C1,-0.52
C[N]1C(=NC=C1[N+]([O-])=O)C,-1.16
CCC1=CC=C(C=C1)C(O)=O,-2.52
CC(C)C1=NC(=C[NH]1)[N+]([O-])=O,-1.15
COC1=CC=C(C=C1)C(N)=O,-1.72
COC1=CC=CC(=C1)C(N)=O,-1.72
CC(C)(C)C(=O)OCN1C=C(F)C(=O)N(COC(=O)C(C)(C)C)C1=O,-3.9
CN(C)CNC(=O)C1=CC=CC=C1,0.42
OC1=CC=C(I)C=C1,-1.71
CCCCC1=CC=C(C=C1)C(O)=O,-3.08
CC(=O)OCN1C=C(F)C(=O)N(COC(C)=O)C1=O,-1.81
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,-3.0
CC(C)C1=NC=C([N]1C)[N+]([O-])=O,-1.26
CNC(=O)OC1=CC(=C(C)C=C1)C,-2.49
CC(O)C[N]1C(=NC=C1[N+]([O-])=O)C,-0.74
CC1=CC2=C(C=CC=C2)C=N1,-2.19
CCC(C)C1=C(OC(=O)NC)C=CC=C1,-2.53
CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,-2.01
OC(=O)CONC(=O)C1=CC=CC=C1,-0.95
COC1=C(O)C=CC(=C1)\C=C\C(O)=O,-3.05
S=C1NC=NC2=C1N=C[NH]2,-2.95
CNC(=O)N1C=C(F)C(=O)NC1=O,-2.28
CCC(=O)N1C(=O)NC=C(F)C1=O,-0.7
COC(=O)N1C=C(F)C(=O)NC1=O,-0.91
CC(=O)OCN1C=C(F)C(=O)NC1=O,-0.67
COC(=O)C1=CC=CC=C1OC(C)=O,-1.84
O=C1NC(=O)C2=C([NH]C=N2)N1,-3.87
CC(=O)OCN1C(=O)NC=C(F)C1=O,-1.2
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,-4.43
CCNC1=NC(=NC(=N1)NCC)SC,-2.73
CCC(C)([S](=O)(=O)CC)[S](=O)(=O)CC,-1.91
CCNC(=O)N1C=C(F)C(=O)NC1=O,-2.13
NC1=[N+]([O-])C(=NC(=C1)N2CCCCC2)N,-1.94
CCOC(=O)OCN1C(=O)NC=C(F)C1=O,-1.46
CC(C)NCC(O)COC1=C(OCC=C)C=CC=C1,-0.32
COC1=NC(=NC(=N1)NC(C)C)NC(C)C,-2.56
CCOC(=O)N1C=C(F)C(=O)NC1=O,-1.47
CN(C)C(=O)N1C=C(F)C(=O)NC1=O,-1.53
CCC(=O)OCN1C=C(F)C(=O)NC1=O,-0.81
CCOC(=O)N1C(=O)NC=C(F)C1=O,-0.45
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-5.48
CC(C)(C)C(=O)OCN1C=C(F)C(=O)NC1=O,-2.03
CCCC(=O)OCN1C=C(F)C(=O)NC1=O,-1.31
O=C(COC(=O)C1=CC=CC=C1)N2CCCC2,-1.57
CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2,-1.84
CN(C)C(=O)COC(=O)C1=C(O)C=CC=C1,-1.71
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-5.42
CCCCOC(=O)N1C=C(F)C(=O)NC1=O,-1.59
COCCN(C(=O)CCl)C1=C(C)C=CC=C1C,-2.09
CC(C)COC(=O)N1C=C(F)C(=O)NC1=O,-1.89
CCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,-1.37
FC1=CN(C(=O)NC1=O)C(=O)OCCCl,-1.91
CN1CCC23CCCCC2C1CC4=C3C=C(O)C=C4,-2.72
COC(=O)NC1=NC2=CC=CC=C2[NH]1,-4.52
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,-3.35
OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,-3.4
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1,-3.34
OCCN(CCO)C(=O)COC(=O)C1=CC=CC=C1,0.43
CCCCCCOC(=O)N1C=C(F)C(=O)NC1=O,-2.24
CCN(CC)C(=O)COC(=O)C1=C(O)C=CC=C1,-2.56
COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1,-3.48
CNC1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.08
OCC(CO)(CO)NC(=O)COC(=O)C1=CC=CC=C1,-1.27
CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1,-0.92
CCCCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,-4.18
CC1CCCC(C)N1C(=O)COC(=O)C2=CC=CC=C2,-3.26
COCCN(CCOC)C(=O)COC(=O)C1=CC=CC=C1,-1.57
CC(=O)OC1=CC=CC=C1C(=O)OCC(N)=O,-1.79
CON(C1CCCCC1)C(=O)C2=C(C)OC(=C2)C,-2.92
OC(=O)C1=C(C=CC=C1)C2=CC=CC=C2,-2.73
CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1,-1.67
CC(=O)OC[N]1N=CC2=C1N=CNC2=O,-2.56
OC(=O)C1CCN1C(=O)COC(=O)C2=CC=CC=C2,-2.14
FC(F)(F)C1=CC=CC(=C1)N2CC(CCl)C(Cl)C2=O,-4.05
CCNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.68
CCOC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.58
CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.55
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C=O,-2.37
CC(=O)OCCOC[N]1C=NC2=C1N=C(N)N=C2,-0.97
NC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.27
CN1CCC23C4OC5=C(O)C=CC(=C25)CC1C3C=CC4O,-3.15
OC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-1.59
CCCC(=O)OC[N]1C=C2C(=O)NC=NC2=N1,-2.2
CCCC(=O)OC[N]1N=CC2=C1N=CNC2=O,-2.83
CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCO,-0.86
CN(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C(C)=O,-2.3
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,-1.6
CCN(CC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.11
CC(C)(C)C(=O)OC[N]1C=C2C(=O)NC=NC2=N1,-2.17
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC2=C(F)C(=CC(=C2F)F)F,-6.81
CC(C)(C)C(=O)OC[N]1N=CC2=C1N=CNC2=O,-2.68
ClC1=C(Cl)C(=CC(=C1)OC2=CC=CC=C2)Cl,-6.77
CC(=O)OCCOC[N]1C=NC2=C1N=C(N)NC2=O,-2.7
CCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.48
ClC1=CC(=C(OC2=CC=CC=C2)C=C1Cl)Cl,-6.58
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)N2CCOCC2,-1.8
NC1=C(C=CC2=C1C=CC=C2)[S](O)(=O)=O,-2.96
CCCCCCC(C)OC(=O)COC1=NC(=C(Cl)C(=C1Cl)N)F,-6.43
FC1=CNC(=O)N(C1=O)C(=O)C2=CC=CC=C2,-2.26
CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.65
CC1=CC(=NC(=N1)NN=C(C)C2=CC=CC=C2C)C,-3.2
CC(=O)OC1=CC=CC=C1C(=O)OCC(=O)NCC(N)=O,-2.52
CCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.16
CCN(CC)CCCC(C)NC1=CC=NC2=C1C=CC(=C2)Cl,-2.83
CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1OC(C)=O,-1.6
CC(C)N(C(C)C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-3.25
CC(=O)NC1=NC2=C(N=C[N]2COCCO)C(=O)N1,-1.92
CC1=C(NC2=CC=CC=C2C(O)=O)C=CC=C1Cl,-5.06
CCN1C=C(C(=O)OC)C(=O)C2=C1N=C(C)C=C2,-2.7
FC1=CN(C(=O)NC1=O)C(=O)OCC2=CC=CC=C2,-2.82
CC1C(SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(Cl)C=C3,-5.85
FC1=CN(C(=O)NC1=O)C(=O)OC2=CC=CC=C2,-2.44
CCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.85
CCN(CC)CC(=O)OC[N]1N=CC2=C1N=CNC2=O,-1.79
FC1=CNC(=O)N(C(=O)OC2=CC=CC=C2)C1=O,-3.22
NC1=NC2=C(N=C[N]2C3OC(CO)C(O)C3O)C(=O)N1,-2.74
CCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-2.95
CC(=O)NC1=NC2=C(C=N1)N=C[N]2COCCOC(C)=O,-0.73
CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)[N]2C=NC=N2,-4.05
CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O,-1.9
CCOC(=O)CNC(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-1.87
ClC1=CC(=C(OC2=CC=C(Cl)C=C2Cl)C=C1)Cl,-6.82
CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O,-4.68
FC1=CNC(=O)N(COC(=O)OC2=CC=CC=C2)C1=O,-2.45
CCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.68
CCCCCCC(=O)N(C)[S](=O)(=O)C1=CC=C(C=C1)N(C)C,-3.68
CCCCCCCC(=O)N(C)C1=CC=C(C=C1)[S](=O)(=O)N(C)C,-3.59
CC(=O)OC[N]1C=C2C(=O)N(COC(C)=O)C=NC2=N1,-1.99
CCOC(=O)CN(C)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.55
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(N)=O,-3.93
CO[P](=O)(OC)SCN1C(=O)OC2=CC(=CN=C12)Cl,-2.47
OC1=C2OC3C(=O)CCC4(O)C5CC(=C2C34CCN5CC=C)C=C1,-3.39
CC(=O)OC1=CC=CC=C1C(=O)OCN2C(=O)CCC2=O,-2.77
CCOC(=O)NC1=CC(=CC=C1)OC(=O)NC2=CC=CC=C2,-4.52
CC(C(O)=O)C1=CC=C(C=C1)N2CC3=C(C=CC=C3)C2=O,-4.72
CC(=O)NC1=NC2=C(N=C[N]2COCCOC(C)=O)C(=O)N1,-2.14
[O-][N+]1=NC(=NC2=C1C=C(Cl)C=C2)[N]3C=CN=C3,-3.63
CC1=C(C)N=C(N[S](=O)(=O)C2=CC=C(N)C=C2)O1,-2.22
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C=C1Cl,-7.67
OC(=O)C(=C)CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2Cl,-3.2
CCN(CC)C(=O)CCC(=O)OC[N]1N=CC2=C1N=CNC2=O,-0.99
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)C,-4.9
CO[P](=O)(OC)OC(=C\Cl)/C1=C(Cl)C=C(Cl)C(=C1)Cl,-4.52
CO/N=C(C(=O)OC)/C1=C(COC2=C(C)C=CC=C2)C=CC=C1,-5.19
OC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(O)C(=C3)O)O,-3.62
CCN1C=C(C(=O)OCOC(C)=O)C(=O)C2=C1N=C(C)C=C2,-2.49
O=C1NC=NC2=C1C=N[N]2COC(=O)C3=CC=CC=C3,-4.05
CCCC(=O)OC[N]1C=C2C(=O)N(COC(=O)CCC)C=NC2=N1,-3.55
CCN1C=C(C(=O)OCOC(=O)CC)C(=O)C2=C1N=C(C)C=C2,-2.83
CCO[P](=S)(OCC)OC1=CC=C(C=C1)[S](C)(=O)=O,-3.58
CCN(CC)C(=O)COC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.46
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CCO,-3.39
CC(C)(C)C(=O)OC[N]1C=C2C(=O)N(COC(=O)C(C)(C)C)C=NC2=N1,-3.91
ClC1=CC(=C(OC2=CC(=C(Cl)C(=C2)Cl)Cl)C=C1Cl)Cl,-8.72
CC(C)OC1=C(Cl)C=C(Cl)C(=C1)N2N=C(OC2=O)C(C)(C)C,-5.54
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C=C1Cl,-8.78
ClC1=CC(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1Cl)Cl,-8.36
CC(C)(C)C(=O)OCN1C=NC2=C(C=N[N]2COC(=O)C(C)(C)C)C1=O,-4.26
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1)Cl,-8.31
COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-3.11
ClC1=C(Cl)C(=C(OC2=CC=C(Cl)C(=C2Cl)Cl)C=C1)Cl,-8.14
CCCC(=O)OCOC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-2.95
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-8.44
ClC1=CC(=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl,-8.04
CCN1C=C(C(=O)OCOC(=O)C(C)C)C(=O)C2=C1N=C(C)C=C2,-3.02
ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2)Cl)C(=C1)Cl)Cl,-8.1
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1,-8.94
CC(OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,-5.15
CN1C(=O)C(O)N=C(C2=CC=CC=C2)C3=C1C=CC(=C3)Cl,-2.7
CN1CCN(CC1)C2=NC3=C(NC4=C2C=CC=C4)C=CC(=C3)Cl,-4.64
CCOC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-2.92
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(CCO)CCO,-2.96
ClC1=CC2=C(C=C1)N(CC3CC3)C(=O)CN=C2C4=CC=CC=C4,-4.91
CCN(CC)C(=O)COC(=O)C1=CN(CC)C2=C(C=CC(=N2)C)C1=O,-1.43
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCC(=O)N(C)CC(N)=O,-3.78
CCCOC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-3.52
OC1=C(C2CCCC3=CC=CC=C23)C(=O)OC4=CC=CC=C14,-4.86
CCCCNC(=O)OC1=C(O)C(=CC(=C1)\C=C(C#N)/C(=O)N(CC)CC)[N+]([O-])=O,-2.32
ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl)C(=C1)Cl,-9.5
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1Cl,-9.46
CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)OC(=O)NC(C)(C)C)C#N,-3.53
ClC1=C(Cl)C=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1)Cl,-9.05
ClC1=CC=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C(=C1Cl)Cl,-9.09
ClC1=CC=C(Cl)C(=C1Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-8.89
CC(C)COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,-4.17
CO[P](=O)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-4.99
ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,-10.1
ClC1=C(Cl)C(=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1)Cl,-10.6
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,-10.1
CO\N=C(C)/C1=CC=CC(=C1C(=O)OC)OC2=NC(=CC(=N2)OC)OC,-3.31
COC1=CC2=C([NH]C(=N2)[S](=O)CC3=C(C)C(=C(C)C=N3)OC)C=C1,-4.28
CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(C=C(Cl)C=C3)N=C2)C=C1,-5.97
[NH]1C2=C(C=CC3=C2C=CC=C3)C4=C1C5=C(C=CC=C5)C=C4,-7.41
NC1=NC2=C(N=C[N]2COCCOC(=O)C3=CC=C(CN4CCOCC4)C=C3)C(=O)N1,-2.75
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,-5.82
OC1=C(Br)C=C(\C=N\OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br,-5.19
CC1COC(C[N]2C=NC=N2)(O1)C3=C(Cl)C=C(OC4=CC=C(Cl)C=C4)C=C3,-4.91
O=C1C2=C(SC(=C(S2)C#N)C#N)C(=O)C3=C1C=CC=C3,-6.33
CC(C)N=C1C=C2N(C3=CC=C(Cl)C=C3)C4=C(C=CC=C4)N=C2C=C1NC5=CC=C(Cl)C=C5,-6.24
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)C4=CC=CC=C4)C5(O)CC(OC(=O)C(O)C(NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(=C1C5(C)C)C,-6.33
C1CCCNCC1,-0.49
CC(C)(C)C(C)(C)C,-4.87
CC1CNC(C)CN1,0.49
CCC(C)(N)C(O)=O,0.38
CCCC(=O)CCC,-1.48
OC1CC(O)C(O)C(O)C1O,-0.17
CCC(CO)NCCNC(CC)CO,0.57
N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-1.85
I\C=C\I,-3.22
CC(\C=N\O)=N/O,-0.35
CCCC(N)C(O)=O,-0.11
C\C(Br)=C\C(O)=O,-0.6
CCC(Br)(CC)C(N)=O,-1.44
CC(=N\O)\C(C)=N\O,-2.16
CC(CC(O)=O)C(O)=O,0.48
C\C(I)=C\C(O)=O,-1.16
CCCCCCCCCCCCCCC(O)=O,-4.31
NCC(=O)NCC(O)=O,0.1
CC(CCC(O)=O)CC(O)=O,0.09
CN(C)C(=O)NC1CCCCCCC1,-2.26
OC1CC(=CC(O)C1O)C(O)=O,0.01
CC12C3CCC(O3)C1(C)C(=O)OC2=O,-3.82
CCCCCCCCCCCCCCCCC(O)=O,-4.69
OC(=O)\C=C\C=C\C(O)=O,-2.85
OC(C(O)=O)C(Cl)(Cl)Cl,0.36
CCCCCCCCCCCCCCCCCC(O)=O,-4.98
O=C1CCC(=O)N1,0.39
CC(=O)OC1CC2CCC1(C)C2(C)C,-3.93
NC1CONC1=O,-0.01
OC(=O)/C(S)=C/C1CCCCC1,-2.67
OC(=O)C1CCC(=CC1)C(O)=O,-2.93
OC(=O)CCCCCCCCCCCC(O)=O,-3.79
CC1=CC=CC=C1CO,-1.09
NC1=NC(=CC=C1)N,-0.08
NC1=CC=CN=C1N,-1.75
CCCCCCCCCCCCCCCCCC(=O)OC=C,-6.15
CC1=CNC(=O)N=C1N,-1.44
CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,-1.92
OCC(O)C(O)C(O)C(=O)CO,0.32
NC1=CNC(=O)NC1=O,-2.41
N#CC1=C(C=CC=C1)C#N,-2.38
CN(C)C(CSC(N)=O)CSC(N)=O,-0.07
O=CC(=O)C1=CC=CC=C1,-0.74
OC(=O)C1=CC=C(Cl)O1,-1.69
O=CC1=CC=CC=C1C=O,-1.34
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,-2.74
OC(=O)CCCC1=CC=CC=C1,-1.78
